audio_file|text
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/198/209/198_209_000021_000006.wav|But what do you think we have been talking of?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3112/9555/3112_9555_000021_000007.wav|Into the hay-field on holidays I was often compelled to go,--not, I fear, with much profit. My father's health was very bad.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8770/295462/8770_295462_000050_000000.wav|"Secretary Stanton continued: ""I have always tried to be calm, but I think I lost my calmness for a moment, and with great enthusiasm I arose, approached the President, extended my hand and said:"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4195/186236/4195_186236_000019_000004.wav|"As far as she knew, she tried to be good to us."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2289/152253/2289_152253_000007_000001.wav|One day, shortly after he became king, Attila went to the cave to get his fortune told.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1363/139304/1363_139304_000008_000000.wav|The movement of his head involved a perception of extreme physical weakness.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7190/90542/7190_90542_000038_000001.wav|"""One or two doubtful places I had dug up."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5393/19219/5393_19219_000047_000063.wav|For sixty centuries men and women have got out of their scrape by loving.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2159/179157/2159_179157_000006_000009.wav|It crackled like a mighty fire.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1088/129236/1088_129236_000019_000004.wav|Her existence makes the world rich.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/150/126112/150_126112_000027_000000.wav|And the little boat bumped against the stone.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8108/280354/8108_280354_000007_000001.wav|Not to look upon the blackness of Tartarus have I come hither, nor yet to bind in chains the snaky heads on Cerberus.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6836/61803/6836_61803_000037_000002.wav|"I acknowledge that I have forfeited my life, and deserve to lose it."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5703/47212/5703_47212_000033_000001.wav|I'm sorry you can't take him in.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5022/29411/5022_29411_000036_000003.wav|"She walked in, sir, as if the place belonged to her."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/332/128985/332_128985_000012_000001.wav|Buccaneers were outlawed by the Spanish, and were considered as wild beasts to be killed without mercy wherever caught.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/587/54108/587_54108_000013_000001.wav|He protested at such a stupendous comparison, and insisted that she make clear that the dummy was not included.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/163/122947/163_122947_000015_000008.wav|Is not life a hundred times too short for us--to bore ourselves?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8014/280382/8014_280382_000005_000001.wav|"""Suffer not,"" they said, ""that we, who are Tuscans by birth, should remain any more in poverty and exile."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/200/126784/200_126784_000023_000000.wav|At length his sisters, with trembling hands, replaced his original disguise, the instruments of which had been carefully kept at hand by Caesar, in expectation of some sudden emergency.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8609/262281/8609_262281_000012_000002.wav|Lady Augusta was wont to say that she had too much expense with her boys to keep many servants; and the argument was a true one.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7794/295947/7794_295947_000034_000000.wav|"""I really am perfectly unaware of having sent you a fox's liver: there must be some mistake here."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1183/133255/1183_133255_000038_000001.wav|It is famous for giving a perfectly natural tint to the cheeks.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1263/138246/1263_138246_000035_000000.wav|"""That Nicholl is not a man,"" exclaimed Michel; ""he is a chronometer with seconds, an escape, and eight holes."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4297/13009/4297_13009_000019_000002.wav|But he said just the same!--that he considered I was bound to join him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2196/170151/2196_170151_000012_000001.wav|If that trial or deprivation has left me better, truer, nobler, then,--poverty has been riches, failure has been a success.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3607/29116/3607_29116_000015_000000.wav|"""Oh, no. I told him you were daft about the negro and the philanthropy part of it, as you are."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8312/279790/8312_279790_000002_000005.wav|She herself had lost the best of husbands, and here she began to weep so profusely, that it was a wonder her eyes were not melted out of her head.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/125/121124/125_121124_000086_000001.wav|My funds are deposited there, and you can understand that if I draw out ten millions on the same day it will appear rather strange to the governor.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6818/76332/6818_76332_000022_000002.wav|I used to know the people who lived here--very well indeed--and I have been wondering whether the house was still in their possession.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2989/138028/2989_138028_000028_000000.wav|"""That I can well believe,"" replied the bachelor, ""for they are so good and so fat, and so well-bred, that they would not say one thing for another, though they were to burst for it."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1553/140047/1553_140047_000010_000001.wav|"Immerse the garments in a tub, lightly rubbing the more soiled portions with the soap; leave them submerged in water from sunset to sunrise, and then the youngest baby can wash them without the slightest effort."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1447/17506/1447_17506_000049_000001.wav|"""I wonder why he has tried to deceive us."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7367/86737/7367_86737_000131_000024.wav|Cucumetto stopped at last, and pointed to two persons grouped at the foot of a tree.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5463/39173/5463_39173_000037_000003.wav|In this she showed the peculiar strength which God had given her.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/201/122255/201_122255_000014_000000.wav|In the good town of Blyth there lived a stout tanner, celebrated far and near for feats of strength and many tough bouts at wrestling and the quarterstaff.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6476/96661/6476_96661_000002_000000.wav|First there came the youths Castor and Polydeuces.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7148/82991/7148_82991_000031_000000.wav|"""A foolish wish,"" cried Bryan."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2518/154826/2518_154826_000031_000000.wav|Although I knew little of these quarries, and certainly was in evil plight to take note of anything at that time, yet afterwards I learnt much about them.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5789/57158/5789_57158_000037_000000.wav|Then it seemed as though there were nothing else for him but to go;--and yet he wanted to say some other word.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4406/16883/4406_16883_000021_000003.wav|On the morrow they buried the papoose, and afterward, both morning and evening, there came a company to mourn and howl with her; though I confess I could not much condole with them.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/32/21631/32_21631_000030_000000.wav|"""Then--"" said Mr. Crow--""then don't interrupt me again, please!"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4859/29340/4859_29340_000009_000001.wav|They see it in what is called culture--in mental activity.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1743/142914/1743_142914_000023_000000.wav|Mrs. Teeter stood up and stepped aside.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/446/123501/446_123501_000034_000001.wav|The throwing down of his weapons and the withdrawing of his troop before his advance toward me would have signified a peaceful mission anywhere on Earth, so why not, then, on Mars!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/831/130746/831_130746_000005_000000.wav|Their conversation hung comatose in the air, switched up by Bechamel. They listened together.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/909/131041/909_131041_000008_000000.wav|To the People of the State of New York:
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4853/29413/4853_29413_000017_000005.wav|Mr. Roylake, he kicked me.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6209/34599/6209_34599_000020_000001.wav|He would soon be amidst living creatures.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/669/129074/669_129074_000024_000012.wav|I will see that the buttons of the recruits are properly bright and that the sergeants make no mistakes in their accounts.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5867/48852/5867_48852_000077_000000.wav|"""Good-by, Mrs. Dale,"" he said."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7278/91083/7278_91083_000003_000002.wav|Alas! how unhomelike and barren are some of the newspaper offices, where gifted men toil from morning till night, with little time for sleep, and still less for recreation.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/211/122442/211_122442_000015_000001.wav|"Is it not some bad affair?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/229/130880/229_130880_000060_000001.wav|"The mussels of certain streams in Scotland, Wales, Ireland, Saxony, Bohemia, and France."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5561/39621/5561_39621_000042_000000.wav|"""Parry,"" cried the gentleman, ""I beg you will; you come from England--you come so far."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7059/77900/7059_77900_000009_000000.wav|"""Why is that girl going to take part in the theatricals?"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/625/132112/625_132112_000014_000015.wav|"Then the sheriff came and took my mule and corn and furniture--"" ""Furniture?"
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/226/122538/226_122538_000013_000003.wav|"""Seven pence 'apenny of this stuff ain't much for carrying all that along, I DON'T think!"" grumbled his mate; and Jane's young porter experienced the double joy of faith confirmed, and willing service generously rewarded."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3235/11599/3235_11599_000012_000003.wav|There are two main classes of simple measures, two-beat measure, and three-beat measure.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/89/219/89_219_000026_000000.wav|It was a narrow winding path through a thick grove of old Scotch firs; and Catherine, struck by its gloomy aspect, and eager to enter it, could not, even by the general's disapprobation, be kept from stepping forward.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3983/5331/3983_5331_000072_000000.wav|"""A party!"" echoed Miss Carlyle."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2416/152139/2416_152139_000059_000013.wav|"Why don't you tell me again that I lie--Carling?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8419/286667/8419_286667_000009_000001.wav|She did not turn her head towards him, although, having such a long and slender neck, she could have done so with very little trouble.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5322/7678/5322_7678_000004_000013.wav|He felt cool and comfortable and did not think of or wish for anything.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7635/105409/7635_105409_000053_000000.wav|"""Bring the light in here!"" he commanded eagerly, as he once more entered the hut."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7302/86815/7302_86815_000031_000000.wav|"""Then come to dress and shave me."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4160/11550/4160_11550_000041_000001.wav|It was a feeling scarcely defined enough to allow her to decide whether it was real pain or only discomfort.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8088/284756/8088_284756_000000_000000.wav|From somewhere out on the black, heaving Atlantic, the rapid, muffled popping of a speed-boat's exhaust drifted clearly through the night.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4018/107338/4018_107338_000020_000000.wav|"""I should hope that none of us have said to him a word that we wish to be forgotten,"" said Sybil."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3947/13262/3947_13262_000022_000001.wav|His agitation was greater than he could control. Rachel could not help seeing it.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1502/122619/1502_122619_000055_000003.wav|Its number somewhat exceeded a thousand souls.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7113/86041/7113_86041_000047_000000.wav|'Why tears, beloved one?' cried the gnome anxiously; 'every tear of yours falls upon my heart like a drop of molten gold.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/405/130894/405_130894_000072_000001.wav|Arms grew weary, hands were rubbed raw, but who cared about exhaustion, what difference were wounds? Life-sustaining air reached our lungs!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7402/59171/7402_59171_000005_000006.wav|But this is only the Billingsgate of our exasperation.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/696/93314/696_93314_000074_000000.wav|"""He asked me to marry him three weeks ago."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7264/92316/7264_92316_000027_000002.wav|True, the editor, being revocable and poor, could not pretend to full political power.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/39/121916/39_121916_000004_000001.wav|Had it taken place only once a year, it would have been a grievance.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7078/271888/7078_271888_000043_000000.wav|I shook my head sadly.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/40/121026/40_121026_000131_000000.wav|"""Pray ask me whatever questions you please; for, in good truth, you see more clearly into my life than I do myself."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3807/4923/3807_4923_000029_000001.wav|From the dark hull of the brig broke a flash and a report, and a musket ball cut the water beside them with a chirping noise.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7067/76047/7067_76047_000031_000004.wav|Miss Seyffert is a fairly crude mixture of frankness, insincerity and self-explanatory egotism, and I have been able to disregard a considerable amount of the conversation she has addressed to me.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1841/150351/1841_150351_000023_000006.wav|Upon the framework thus constructed split cedar boards are fastened, and the building is practically finished.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5339/14134/5339_14134_000009_000004.wav|A minute ago Philip and he were on a level of ignorance, from which the former was evidently going to be raised. But he soon returned to his usual state of acquiescence in things as they were, which was partly constitutional, and partly the result of his Quaker training.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3240/131232/3240_131232_000079_000000.wav|There's no escape from it.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2136/5143/2136_5143_000065_000001.wav|What do you cry for, little fool?'
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2391/145015/2391_145015_000004_000000.wav|True taste is not fastidious, nor rejects, Because they may not come within the rule Of composition pure and picturesque, Unnumbered simple scenes which fill the leaves Of Nature's sketch book.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6848/76049/6848_76049_000002_000003.wav|He lay on his back and his bent knees lifted the bed-clothes into a sharp mountain.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8630/305212/8630_305212_000005_000001.wav|Monica was devoting herself heart and soul to the old woman, who clung to her with tender affection, and was never happy in her absence.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5808/54425/5808_54425_000017_000000.wav|For the first time he looked up, and his eyes were full of tears--tears both of grief and intoxication.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2843/152918/2843_152918_000006_000004.wav|We knew by experience that a gleam like this, a clearing in the weather, might come suddenly, and then one had to be on the spot.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/60/121082/60_121082_000012_000001.wav|"I am very tired, and as I have not eaten so good a dinner as you, I can scarcely stand."" The young man shuddered at this strange familiarity."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8747/293952/8747_293952_000017_000004.wav|Bernard had a high temper, but he could not always control it, and was a kind-hearted boy.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6531/61334/6531_61334_000004_000002.wav|In consequence he came into conflict with Babylonia, but he ultimately formed an alliance with that kingdom.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6272/70171/6272_70171_000019_000003.wav|I finished Childe Harold early in the morning, though, and went down to breakfast, longing to be a wreck!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/87/121553/87_121553_000007_000000.wav|Song that as greatly doth transcend our Muses, Our Sirens, in those dulcet clarions, As primal splendour that which is reflected.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6415/116629/6415_116629_000017_000014.wav|Whenever I want to put something in, and ask Dietrich to lend me a little to try with, Jost acts as if he were the lord and master of the whole concern, and 'donkey' is the mildest name he calls me.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/83/11691/83_11691_000017_000000.wav|Coronel didn't know whether to laugh or to cry.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3436/172162/3436_172162_000013_000003.wav|Neither would the damsels prepare a bed for him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6064/56165/6064_56165_000016_000001.wav|She, too, had a brother in College.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/196/122159/196_122159_000007_000004.wav|One knows a downright lie.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1594/135914/1594_135914_000030_000001.wav|I thought you were in the caliph's palace; he has doubtless listened to you.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5456/62043/5456_62043_000029_000002.wav|We were nearing the shore, for the purpose of looking for wood, the banks being invisible from the middle of the river.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/307/127535/307_127535_000033_000018.wav|Ah, well, there's a deal to say to number three.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6081/41998/6081_41998_000039_000000.wav|"""Last night, as he was alighting from his carriage, at his own door, he had a most unfortunate fall, and broke his leg."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6000/55211/6000_55211_000081_000000.wav|"""Wasn't it awful!"" choked Billy."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6925/80680/6925_80680_000006_000000.wav|'Tiger?' replied the queen.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8123/275193/8123_275193_000016_000004.wav|He took to the sand baths at once, and gave forth many disgruntled grunts when lifted out of them.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5652/39938/5652_39938_000019_000003.wav|A go-as-you-please method characterizes our whole society from the kindergarten to the height of life.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6385/34669/6385_34669_000017_000000.wav|There are cases in which the dog feels that he should follow his master; others, in which he should precede him.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6019/3185/6019_3185_000032_000001.wav|In that short interval other events had occurred no less terrific and mysterious.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1235/135884/1235_135884_000010_000005.wav|rather,' replied she, the calf you bring back is our landlord's son; I laughed for joy to see him still alive, and wept at the remembrance of the sacrifice that was made the other day of his mother, who was changed into a cow.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4680/16042/4680_16042_000020_000010.wav|Shall we brand every appeal to arms within a city's limits without taking the object into a consideration?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/250/142276/250_142276_000006_000002.wav|Its people were her people.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7800/283492/7800_283492_000006_000000.wav|"""We can only give a guess at that,"" Frank told him."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3214/167606/3214_167606_000011_000004.wav|"How is it that we are staying on?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4267/72637/4267_72637_000014_000000.wav|'Can Aunt Celia have Apollinaris and black coffee after her morning bath?' I asked.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4051/11217/4051_11217_000028_000004.wav|Medea then led Jason down the palace steps, and through the silent streets of the city, and into the royal pasture ground, where the two brazen-footed bulls were kept.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2817/142380/2817_142380_000007_000000.wav|Adam took his chair again mechanically, and Bartle, for whom there was no chair remaining, sat on the bed in the background.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7447/91187/7447_91187_000007_000002.wav|Although his mode of expression was peculiarly his own, he had received a strong impulse from the popular music of Poland.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8226/274371/8226_274371_000015_000001.wav|The small interval of time which had passed since the fatal accusation of the members, had been sufficient to open the eyes of many, and to recover them from the astonishment with which at first they had been seized.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3664/178366/3664_178366_000020_000001.wav|I met him soon after he got into town.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3259/158083/3259_158083_000087_000000.wav|"""Will you work?""-""Will you put on prison clothes?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/460/172359/460_172359_000056_000003.wav|And then when Myra would go off duty and Miss Cleghorn, who was sallow, would come on, the commercial men would be off again like autumn leaves.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/887/123289/887_123289_000057_000001.wav|"Don't decline the honour of having given your name to the first island ever discovered in the central parts of the globe."""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7517/100437/7517_100437_000006_000008.wav|You have heard of him?
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/412/126975/412_126975_000034_000005.wav|Mr. Blount started, and stopped in his shout of assent.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2384/152900/2384_152900_000011_000004.wav|It is extraordinarily light and strong, and keeps the wind completely out.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4088/158077/4088_158077_000072_000001.wav|This occasion offered us the opportunity again to expose the Administration's weakness in claiming complete political democracy while women were still denied their political freedom.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/481/123720/481_123720_000044_000024.wav|Oh, how I prayed for the day to pass quickly!
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4788/94904/4788_94904_000006_000002.wav|These are principally when the people, in order to advance in civilization, have some lesson to learn, some habit not yet acquired, to the acquisition of which representative government is likely to be an impediment.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/1970/28415/1970_28415_000022_000000.wav|Jesus strode down the room with the whip in his hand, and upset the tables where the money was.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/103/1241/103_1241_000040_000000.wav|"""Well, whatever it was it must have been something nice because she was divinely beautiful."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8098/278278/8098_278278_000015_000005.wav|He lagged behind to do the blazing; and pretty soon I smelt smoke.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8580/287363/8580_287363_000040_000000.wav|Mr. Jenks had no one to whom he wanted to send any word, but Mr. Parker wish to wire to a fellow scientist the result of some observations made in the upper air.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/5678/43302/5678_43302_000020_000000.wav|"""But he must have meant to do it anyhow,"" continued Oliver."
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/289/121665/289_121665_000015_000000.wav|"""But where is your crook?"""
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/8063/274115/8063_274115_000038_000004.wav|Porthos had all the taste and pride of a landed proprietor.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/7859/102519/7859_102519_000004_000000.wav|His second venture in the field was disastrous: his unwilling recruits from Bulgaria deserted to the enemy, when he met the Saracens at Sebastopolis in Cilicia, and the Roman army was routed with great slaughter.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/374/180298/374_180298_000030_000000.wav|We had now only to decide where we should go.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/3242/67168/3242_67168_000005_000000.wav|First and last, a good many men have gone gunning for me, but they've always planned the obsequies before they caught the deceased.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/4898/28461/4898_28461_000002_000000.wav|The most interesting of the short excursions we made from Fort Wrangell was the one up the Stickeen River to the head of steam navigation.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/6367/65536/6367_65536_000041_000000.wav|She turned her face upward to the sky between the swaying fir tops and he saw the reflection of a star in her eyes.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/2836/5354/2836_5354_000012_000002.wav|She was anxious for it--anxious that Captain Levison should render her the only reparation in his power before the birth of her unhappy child.
/hpc_stor03/sjtu_home/chaolei.liu/data/tts/LibriTTS/train-clean-100/403/126855/403_126855_000018_000000.wav|One day Chee-Chee climbed up a high rock and looked out over the tree-tops.
